id,Label
Q27601323,Q27601323_Penelope purpurascens aequatorialis
Q27601326,Q27601326_Penelope purpurascens brunnescens
Q27601328,Q27601328_Penelope jacquacu granti
Q27601331,Q27601331_Penelope jacquacu orienticola
Q27601333,Q27601333_Penelope jacquacu jacquacu
Q27601336,Q27601336_Penelope jacquacu speciosa
Q27601418,Q27601418_Guttera pucherani pucherani
Q27601419,Q27601419_Guttera pucherani verreauxi
Q27601422,Q27601422_Guttera pucherani sclateri
Q27601424,Q27601424_Guttera pucherani barbata
Q27601426,Q27601426_Guttera pucherani edouardi
Q27601470,Q27601470_Callipepla squamata pallida
Q27601472,Q27601472_Callipepla squamata hargravei
Q27601475,Q27601475_Callipepla squamata castanogastris
Q27601478,Q27601478_Callipepla douglasii douglasii
Q27601480,Q27601480_Callipepla douglasii bensoni
Q27601483,Q27601483_Callipepla douglasii teres
Q27601485,Q27601485_Callipepla douglasii vanderbilti
Q27601488,Q27601488_Callipepla californica brunnescens
Q27601490,Q27601490_Callipepla californica canfieldae
Q27601493,Q27601493_Callipepla californica californica
Q27601495,Q27601495_Callipepla californica catalinensis
Q27601498,Q27601498_Callipepla californica achrustera
Q27601591,Q27601591_Colinus cristatus mariae
Q27601594,Q27601594_Colinus cristatus panamensis
Q27601597,Q27601597_Colinus cristatus decoratus
Q27601611,Q27601611_Colinus cristatus mocquerysi
Q27601619,Q27601619_Colinus cristatus bogotensis
Q27601713,Q27601713_Meleagris gallopavo silvestris
Q27601716,Q27601716_Meleagris gallopavo osceola
Q27601718,Q27601718_Meleagris gallopavo intermedia
Q27601721,Q27601721_Meleagris gallopavo mexicana
Q27601725,Q27601725_Meleagris gallopavo merriami
Q27601728,Q27601728_Meleagris gallopavo gallopavo
Q27601815,Q27601815_Tetrao urogallus crassirostris
Q27601818,Q27601818_Tetrao urogallus kureikensis
Q27601828,Q27601828_Lyrurus tetrix britannicus
Q27601830,Q27601830_Lyrurus tetrix tetrix
Q27601833,Q27601833_Lyrurus tetrix viridanus
Q27601835,Q27601835_Lyrurus tetrix baikalensis
Q27601838,Q27601838_Lyrurus tetrix mongolicus
Q27601840,Q27601840_Lyrurus tetrix ussuriensis
Q278987,Q278987_アオミミキジ
Q279176,Q279176_Dalianraptor
Q27921503,Q27921503_Perdix coqui
Q27924616,Q27924616_Tetrao afer
Q27924696,Q27924696_Chaetopus
Q27924699,Q27924699_Chaetopus swierstrai
Q27960090,Q27960090_Ornismya
Q27960095,Q27960095_Ornismya julie
Q27996617,Q27996617_Trochilus notatus
Q281002,Q281002_チャムネテリハチドリ
Q28114166,Q28114166_Amazilia grayi
Q28114169,Q28114169_Amazilia humboldtii
Q28114175,Q28114175_Amazilia sapphirina
Q28122638,Q28122638_Campylopterus cuvierii
Q28122642,Q28122642_Trochilus cuvierii
Q282973,Q282973_オオハチドリ
Q283461,Q283461_ソリハシハチドリ
Q285165,Q285165_ムナグロシャコ
Q28529233,Q28529233_Lophortyx gambelii
Q28529237,Q28529237_Lophortyx
Q2854549,Q2854549_コサンケイ
Q285477,Q285477_カラヤマドリ
Q2861212,Q2861212_ワキアカエメラルドハチドリ
Q286615,Q286615_テンニョハチドリ
Q286887,Q286887_ノドジロハチドリ
Q28739699,Q28739699_Rectes ferrugineus
Q28771427,Q28771427_Lophura hyas
Q28778220,Q28778220_Tetrao californicus
Q28778221,Q28778221_Lophortyx californica
Q28778248,Q28778248_Ortyx douglasii
Q28778256,Q28778256_Ortyx
Q28787672,Q28787672_Lophortyx douglasii
Q28870176,Q28870176_Diatrymiformes
Q28870387,Q28870387_Remiornithiformes
Q28910508,Q28910508_Prasitis
Q28910513,Q28910513_Prasitis vitticeps
Q2935663,Q2935663_wedge-tailed sabrewing
Q2982568,Q2982568_Coliiformes
Q2984609,Q2984609_Colymbiformes
Q3028240,Q3028240_Barawertornis tedfordi
Q303077,Q303077_Elvira
Q303120,Q303120_マングローブエメラルドハチドリ
Q305222,Q305222_Vietnamese Pheasant
Q3056163,Q3056163_Ergilornithidae
Q30587686,Q30587686_Blue-vented hummingbird
Q3062168,Q3062168_Pachyornis
Q3063563,Q3063563_Forsten's scrubfowl
Q3079028,Q3079028_キリハシ亜目
Q310224,Q310224_Pile-builder Megapode
Q31074821,Q31074821_Lophura pyronota
Q3117581,Q3117581_Hose's Partridge
Q31774,Q31774_ウスグロハチドリ
Q31873433,Q31873433_Belem curassow
Q31873546,Q31873546_Pternistis atrifrons
Q31873549,Q31873549_Scleroptila whytei
Q31873623,Q31873623_Crypturellus occidentalis
Q31873660,Q31873660_Guttera verreauxi
Q31873667,Q31873667_Guttera edouardi
Q31873702,Q31873702_Anthracothorax aurulentus
Q31873707,Q31873707_Lophornis verreauxii
Q31873708,Q31873708_Heliodoxa whitelyana
Q31873725,Q31873725_Arborophila graydoni
Q31873726,Q31873726_Arborophila tonkinensis
Q31873826,Q31873826_Amazilia bartletti
Q33134922,Q33134922_Koreanornipodidae
Q33135146,Q33135146_Avipedidae
Q33135190,Q33135190_Primoscenidae
Q33135735,Q33135735_Anomalopterygidae
Q33136420,Q33136420_Ignotornidae
Q33136654,Q33136654_Shandongornipodidae
Q33136867,Q33136867_Pachycorioolithidae
Q33137136,Q33137136_Jindongornipodidae
Q33137595,Q33137595_Phasanidae
Q33137756,Q33137756_Odontiphorinidae
Q33138106,Q33138106_Chaoyangornithidae
Q3349337,Q3349337_Odontornithes
Q3361632,Q3361632_Palmipedes
Q3374711,Q3374711_Penelopinae
Q339483,Q339483_オナガキジ
Q3499885,Q3499885_ディオゲノルニス
Q35134392,Q35134392_Dromornithiformes
Q35136515,Q35136515_Avimimiformes
Q3532432,Q3532432_タイミヤマテッケイ
Q3539809,Q3539809_Trochiliformes
Q358469,Q358469_カマハシハチドリ
Q358477,Q358477_Eutoxeres
Q3605955,Q3605955_Aepyornithiformes
Q3663142,Q3663142_ヒクイドリ亜目 (Sibley)
Q368369,Q368369_オオシギダチョウ属
Q368609,Q368609_スミレムネハチドリ
Q36937296,Q36937296_Tetraonidae
Q370391,Q370391_クロビタイオジロハチドリ
Q3706848,Q3706848_Diatryma
Q3722021,Q3722021_Eleutherornithidae
Q3726691,Q3726691_Eogruidae
Q37302735,Q37302735_Morsoravis
Q37311939,Q37311939_Tetrao bonasia
Q373638,Q373638_アカオハチドリ
Q3760777,Q3760777_Tetrao urogallus cantabricus
Q3760888,Q3760888_ゲラノイデス科
Q3769135,Q3769135_Tetrao urogallus lonnbergi
Q378365,Q378365_アオノドマンゴーハチドリ
Q3803291,Q3803291_Amazilia cupreicauda
Q384301,Q384301_フッケンミヤマテッケイ
Q3855343,Q3855343_Messelornithidae
Q387610,Q387610_Doricha
Q3878769,Q3878769_Nothoprocta kalinowskii
Q387934,Q387934_セイガイハチドリ
Q388322,Q388322_Cyrtonyx
Q388464,Q388464_ウズラシギダチョウ
Q390270,Q390270_フサホロホロチョウ
Q3917160,Q3917160_クジャク属
Q3976173,Q3976173_Struthiones
Q40466416,Q40466416_Heliactin cornuta
Q40510313,Q40510313_Megapodius andersoni
Q40510381,Q40510381_Megapodius eremita brenchleyi
Q40510407,Q40510407_Megapodius burnabyi
Q40510502,Q40510502_Megapodius sp.
Q40639,Q40639_キバラケンバネハチドリ
Q40654828,Q40654828_Francolinus africanus
Q40654890,Q40654890_Francolinus squamatus
Q40655798,Q40655798_Lagopus mutus
Q40655821,Q40655821_Lagopus scoticus
Q40657211,Q40657211_Ortyx graysoni
Q40978387,Q40978387_Adelomyia cervina
Q40978394,Q40978394_Adelomyia chlorospila
Q40978405,Q40978405_Adelomyia maculata
Q40978577,Q40978577_Aglaeactis caumatonotus
Q40978589,Q40978589_Aglaeactis parvula
Q40979850,Q40979850_Amazilia amazilicula
Q40979858,Q40979858_Amazilia ocai
Q40979864,Q40979864_Amazilia sumichrasti
Q40979937,Q40979937_Ammoperdix cholmleyi
Q40980945,Q40980945_Aphantochroa hyposticta
Q40980953,Q40980953_Aphantochroa roberti
Q40981228,Q40981228_Arborophila mandelli
Q40984369,Q40984369_Caloperdix borneensis
Q40984373,Q40984373_Caloperdix sumatrana
Q40984584,Q40984584_Campylopterus aequatorialis
Q40984593,Q40984593_Campylopterus obscurus
Q40987061,Q40987061_Chrysuronia caeruleicapilla
Q40987069,Q40987069_Chrysuronia neera
Q40988227,Q40988227_Colibri corruscans
Q40988237,Q40988237_Colinus ridgwayi
Q40989459,Q40989459_Crax erythrognatha
Q40989467,Q40989467_Crax grayi
Q40989477,Q40989477_Crax incommoda
Q40989485,Q40989485_Crax nigra
Q40989494,Q40989494_Crax panamensis
Q40989504,Q40989504_Crax sclateri
Q40989513,Q40989513_Crax sp.
Q40989522,Q40989522_Crax viridirostris
Q40989783,Q40989783_Crossoptilon leucurum
Q40991134,Q40991134_Cyrtonyx sallaei
Q40991957,Q40991957_Dendrortyx hypospodius
Q40992723,Q40992723_Doricha lyrura
Q40994855,Q40994855_Eulampis chlorolaemus
Q40994862,Q40994862_Eulampis longirostris
Q40994916,Q40994916_Eupetomena hirundo
Q40994924,Q40994924_Eupherusa cupreiceps
Q40994933,Q40994933_Eupherusa egregia
Q40995259,Q40995259_Eutoxeres heterura
Q40995268,Q40995268_Eutoxeres salvini
Q40995285,Q40995285_Excalfactoria minima
Q40995771,Q40995771_Francolinus gariepensis
Q40995777,Q40995777_Francolinus gedgii
Q40995785,Q40995785_Francolinus hubbardi
Q40995793,Q40995793_Francolinus johnstoni
Q40995810,Q40995810_Francolinus lorti
Q40995817,Q40995817_Francolinus melanonotus
Q40995840,Q40995840_Francolinus pileatus
Q40995854,Q40995854_Francolinus sharpii
Q40995862,Q40995862_Francolinus subtorquatus
Q40996877,Q40996877_Glaucis fraseri
Q40996883,Q40996883_Glaucis lanceolata
Q40996891,Q40996891_Glaucis melanura
Q40997869,Q40997869_Heliomaster albicrissa
Q40997873,Q40997873_Heliomaster pallidiceps
Q40997883,Q40997883_Heliomaster pinicola
Q41001092,Q41001092_Hylocharis chlorocephalus
Q41002150,Q41002150_Lagopus hemileucurus
Q41002157,Q41002157_Lagopus persicus
Q41002164,Q41002164_Lagopus sp.
Q41003429,Q41003429_Lophornis lophotes
Q41003437,Q41003437_Lophortyx californicus
Q41004853,Q41004853_Megapodius brenchleyi
Q41004862,Q41004862_Megapodius cummingii
Q41004873,Q41004873_Megapodius dillwyni
Q41004882,Q41004882_Megapodius gilbertii
Q41004891,Q41004891_Megapodius gouldii
Q41004901,Q41004901_Megapodius lowii
Q41004910,Q41004910_Megapodius macgillivrayi
Q41004918,Q41004918_Megapodius pusillus
Q41004927,Q41004927_Megapodius quoyii
Q41004936,Q41004936_Megapodius reinwardtsi
Q41004946,Q41004946_Megapodius rubrifrons
Q41004955,Q41004955_Megapodius trinkutensis
Q41005177,Q41005177_Meleagris mexicana
Q41005184,Q41005184_Meleagris sp.
Q41005544,Q41005544_Metallura atrigularis
Q41005551,Q41005551_Metallura quitensis
Q41009245,Q41009245_Nothoprocta coquimbica
Q41009251,Q41009251_Nothoprocta godmani
Q41009261,Q41009261_Nothura assimilis
Q41009268,Q41009268_Nothura boliviana
Q41009275,Q41009275_Nothura marmorata
Q41009851,Q41009851_Oreopyra calolaema
Q41009860,Q41009860_Oreopyra hemileuca
Q41009869,Q41009869_Oreopyra leucaspis
Q41009877,Q41009877_Oreopyra pectoralis
Q41009969,Q41009969_Ornismya abeillei
Q41009976,Q41009976_Ornismya coeligena
Q41009983,Q41009983_Ornismya dumerilii
Q41009991,Q41009991_Ornismya ensifera
Q41009999,Q41009999_Ornismya eximia
Q41010007,Q41010007_Ornismya gabriel
Q41010018,Q41010018_Ornismya gouldii
Q41010026,Q41010026_Ornismya helenae
Q41010038,Q41010038_Ornismya henrica
Q41010046,Q41010046_Ornismya microrhyncha
Q41010056,Q41010056_Ornismya nuna
Q41010066,Q41010066_Ornismya orthura
Q41010075,Q41010075_Ornismya rhami
Q41010084,Q41010084_Ornismya temminckii
Q41010158,Q41010158_Ortyx atriceps
Q41010166,Q41010166_Ortyx castanea
Q41010172,Q41010172_Ortyx guttata
Q41010177,Q41010177_Ortyx leucotis
Q41010183,Q41010183_Ortyx montezumae
Q41010190,Q41010190_Ortyx parvicristatus
Q41010199,Q41010199_Ortyx plumifera
Q41010207,Q41010207_Ortyx spilogaster
Q41010216,Q41010216_Ortyx squamatus
Q41011868,Q41011868_Penelope brooki
Q41011874,Q41011874_Penelope greeyii
Q41011882,Q41011882_Penelope jacquinii
Q41011890,Q41011890_Penelope lichtensteinii
Q41011907,Q41011907_Penelope sclateri
Q41011932,Q41011932_Perdix australis
Q41011939,Q41011939_Perdix charltonii
Q41011949,Q41011949_Perdix cranchii
Q41011957,Q41011957_Perdix fusca
Q41011964,Q41011964_Perdix hardwickii
Q41011977,Q41011977_Perdix lerwa
Q41011985,Q41011985_Perdix melanothorax
Q41011993,Q41011993_Perdix orientalls
Q41012002,Q41012002_Perdix sephaena
Q41012010,Q41012010_Perdix sphenura
Q41012018,Q41012018_Perdix varia
Q41015130,Q41015130_Polyplectron antelospilum
Q41015136,Q41015136_Polyplectron cyclospilum
Q41015143,Q41015143_Polyplectron enicospilum
Q41015152,Q41015152_Polyplectron hardwicki
Q41015158,Q41015158_Polyplectron helenae
Q41015164,Q41015164_Polyplectron lineatum
Q41015177,Q41015177_Polyplectron northiae
Q41015183,Q41015183_Polyplectron sp.
Q41017659,Q41017659_Rectes aruensis
Q41017667,Q41017667_Rectes cerviniventris
Q41017674,Q41017674_Rectes leucorhynchus
Q41017681,Q41017681_Rectes meridionalis
Q41017687,Q41017687_Rectes tibialis
Q41017695,Q41017695_Rectes uropygialis
Q41018210,Q41018210_Rhynchotus ornatus
Q41018216,Q41018216_Rhynchotus pentlandii
Q41023389,Q41023389_Tetrao curvirostris
Q41023396,Q41023396_Tetrao dresseri
Q41023404,Q41023404_Tetrao hibernicus
Q41023412,Q41023412_Tetrao ocellatus
Q41023752,Q41023752_Threnetes cervinicauda
Q41024642,Q41024642_Trochilus amabilis
Q41024710,Q41024710_Trochilus cupricauda
Q41024728,Q41024728_Trochilus doerhnii
Q41024780,Q41024780_Trochilus flavescens
Q41024787,Q41024787_Trochilus flavifrons
Q41024798,Q41024798_Trochilus floriceps
Q41024823,Q41024823_Trochilus gouldii
Q41024833,Q41024833_Trochilus hispidus
Q41024845,Q41024845_Trochilus hypoleucus
Q41024855,Q41024855_Trochilus inornata
Q41024882,Q41024882_Trochilus lafresnayii
Q41024938,Q41024938_Trochilus mitchellii
Q41024943,Q41024943_Trochilus niveoventer
Q41024965,Q41024965_Trochilus recurvirostris
Q41025019,Q41025019_Trochilus violifer
Q41082078,Q41082078_Colibri thalassina
Q41084208,Q41084208_Lophornis melaniae
Q41084830,Q41084830_Metallura districta
Q41087329,Q41087329_Polyplectron chalcurus
Q41151219,Q41151219_Archilocus
Q41154139,Q41154139_Helianglus
Q41154287,Q41154287_Hierophasis
Q41155393,Q41155393_Megepodius
Q41162704,Q41162704_Archilocus colubris
Q41165121,Q41165121_Helianglus squamigularis
Q41165289,Q41165289_Hierophasis swinhoii
Q41165933,Q41165933_Megepodius freycinet
Q41169243,Q41169243_Agyrtria franciae
Q41169246,Q41169246_Agyrtria versicolor
Q4120496,Q4120496_Leipoa
Q41217685,Q41217685_Numida coronata
Q41217688,Q41217688_Numida meleagis
Q41217691,Q41217691_Numida reichenowi
Q41217695,Q41217695_Numida rendalli
Q41217700,Q41217700_Numida verreauxi
Q41217705,Q41217705_Numida vulturina
Q425828,Q425828_コカンムリホロホロチョウ
Q428441,Q428441_メジロシギダチョウ
Q430821,Q430821_Heliomaster
Q431110,Q431110_Ramphomicron
Q431885,Q431885_アカチャシャコ
Q432031,Q432031_Tetrao parvirostris
Q432058,Q432058_エメラルドハチドリ
Q432073,Q432073_アオフタオハチドリ
Q43794,Q43794_シチメンチョウ属
Q43825725,Q43825725_Pavo malacensis
Q452969,Q452969_モア
Q455997,Q455997_Amazilia
Q472299,Q472299_クロスジオジロハチドリ
Q47484107,Q47484107_Spathura
Q47654894,Q47654894_Upupoidea
Q478592,Q478592_パラワンツカツクリ
Q481579,Q481579_Aburria
Q49119310,Q49119310_Chauvireria
Q49138182,Q49138182_Miortyx
Q49145730,Q49145730_Nanortyx
Q49146081,Q49146081_Neortyx
Q49146744,Q49146744_Ngawupodius
Q49147800,Q49147800_Palaeonossax
Q49151809,Q49151809_Procrax
Q5021314,Q5021314_Californian Turkey
Q503619,Q503619_ミミグロハチドリ
Q510118,Q510118_シロハラシギダチョウ
Q510996,Q510996_ジャネイロウズラ
Q513226,Q513226_エンビテリハチドリ
Q515968,Q515968_Agelastes
Q516052,Q516052_オビオシャクケイ
Q516108,Q516108_ソライロボウシエメラルドハチドリ
Q5164619,Q5164619_Consumed Scrubfowl
Q516922,Q516922_シロフサニジハチドリ
Q516945,Q516945_Aglaeactis
Q516980,Q516980_Aglaiocercus
Q517768,Q517768_ブッポウソウ小綱
Q518531,Q518531_オジロユミハチドリ
Q5190172,Q5190172_Cruschedula
Q520208,Q520208_チベットシロミミキジ
Q521821,Q521821_ミミグロセンニョハチドリ
Q524681,Q524681_ワタボウシハチドリ
Q526626,Q526626_Alectoris
Q533763,Q533763_スミレハチドリ
Q535416,Q535416_チャイロハチドリ
Q535829,Q535829_Sabrewing
Q5381825,Q5381825_Eonessa
Q540586,Q540586_Boissonneaua
Q5413866,Q5413866_Eurotrochilus
Q541709,Q541709_Metallura
Q542722,Q542722_キボシミズベハチドリ
Q543056,Q543056_ズグロニジハチドリ
Q543345,Q543345_アオライチョウ
Q544000,Q544000_オナガラケットハチドリ
Q5457120,Q5457120_Flame-rumped Sapphire
Q546348,Q546348_アオノドナキシャクケイ
Q546835,Q546835_ハッカン
Q549247,Q549247_ジャマイカマンゴーハチドリ
Q55110838,Q55110838_Scleroptila elgonensis
Q55111783,Q55111783_Lophura rufa
Q552008,Q552008_Agyrtria
Q56342559,Q56342559_Lesbiini
Q565614,Q565614_アカハラケンバネハチドリ
Q56755423,Q56755423_Threskiornithiformes
Q56807945,Q56807945_Oreotrochilus cyanolaemus
Q569957,Q569957_虹雉属
Q570477,Q570477_Anthracothorax
Q572638,Q572638_オオホウカンチョウ
Q5747707,Q5747707_Heterorhea
Q574867,Q574867_ミツユビシギダチョウ属
Q57507936,Q57507936_Dry-forest sabrewing
Q57605,Q57605_ミドリビタイハチドリ
Q578278,Q578278_Rhynchotinae
Q580094,Q580094_ウスミドリマンゴーハチドリ
Q58295050,Q58295050_Hylocharis leucotis
Q584362,Q584362_Leucippus
Q587047,Q587047_エメラルドテリオハチドリ
Q588900,Q588900_マリアナツカツクリ
Q591388,Q591388_ノドフサハチドリ
Q591987,Q591987_パラワンコクジャク
Q593360,Q593360_Perdicula
Q594810,Q594810_ツノウズラ
Q595643,Q595643_Chaetocercus
Q596581,Q596581_ビジョハチドリ
Q604442,Q604442_アカガシラシャコ
Q606421,Q606421_ボルネオミヤマテッケイ
Q606442,Q606442_スラツカツクリ
Q606590,Q606590_Heliothryx
Q606640,Q606640_ジャワミヤマテッケイ
Q607745,Q607745_ムラサキボウシハチドリ
Q6090573,Q6090573_Pterocnemia
Q609156,Q609156_Glaucis
Q609533,Q609533_Eupherusa
Q609761,Q609761_コシギダチョウ
Q61865,Q61865_インドクジャク
Q623060,Q623060_ミヤマテッケイ属
Q625342,Q625342_ヒメシギダチョウ属
