Source,Label,Target 
Q40987707,Q40987707_Cisticola melanocephala,Q2719515
Q40987715,Q40987715_Cisticola muelleri,Q2719515
Q40987721,Q40987721_Cisticola munipurensis,Q2719515
Q40987730,Q40987730_Cisticola petrophila,Q2719515
Q40987737,Q40987737_Cisticola restricta,Q2719515
Q40987745,Q40987745_Cisticola rhodoptera,Q2719515
Q40987753,Q40987753_Cisticola ruficollis,Q2719515
Q40987760,Q40987760_Cisticola rustica,Q2719515
Q40987767,Q40987767_Cisticola somalica,Q2719515
Q40987775,Q40987775_Cisticola stoehri,Q2719515
Q40987782,Q40987782_Cisticola wellsi,Q2719515
Q40987788,Q40987788_Cistothorus alticola,Q867629
Q40987796,Q40987796_Cistothorus brunneiceps,Q867629
Q40987801,Q40987801_Cistothorus elegans,Q867629
Q40988667,Q40988667_Conopophaga gutturalis,Q583022
Q40988675,Q40988675_Conopophaga torrida,Q583022
Q40988697,Q40988697_Conurus astec,Q27956115
Q40988703,Q40988703_Conurus brunniceps,Q27956115
Q40988713,Q40988713_Conurus callogenys,Q27956115
Q40988723,Q40988723_Conurus cassini,Q27956115
Q40988735,Q40988735_Conurus cyanops,Q27956115
Q40988743,Q40988743_Conurus devillei,Q27956115
Q40988752,Q40988752_Conurus egregius,Q27956115
Q40988761,Q40988761_Conurus holochlorus,Q27956115
Q40988770,Q40988770_Conurus icterotis,Q27956115
Q40988777,Q40988777_Conurus molinae,Q27956115
Q40988785,Q40988785_Conurus ocularis,Q27956115
Q40988794,Q40988794_Conurus propinquus,Q27956115
Q40988806,Q40988806_Conurus rhodocephalus,Q27956115
Q40988811,Q40988811_Conurus rhodogaster,Q27956115
Q40988819,Q40988819_Conurus roseifrons,Q27956115
Q40988827,Q40988827_Conurus rubrolarvatus,Q27956115
Q40988834,Q40988834_Conurus rupicola,Q27956115
Q40988844,Q40988844_Conurus wagleri,Q27956115
Q40988852,Q40988852_Conurus xantholaemus,Q27956115
Q40989196,Q40989196_Corythocichla annamensis,Q28864831
Q40989204,Q40989204_Corythocichla griseigularis,Q28864831
Q40989212,Q40989212_Corythocichla leucosticta,Q28864831
Q40989340,Q40989340_Crateropus bicolor,Q28917130
Q40989347,Q40989347_Crateropus bohndorffi,Q28917130
Q40989354,Q40989354_Crateropus buxtoni,Q28917130
Q40989362,Q40989362_Crateropus carruthersi,Q28917130
Q40989372,Q40989372_Crateropus cordofanicus,Q28917130
Q40989379,Q40989379_Crateropus gymnogenys,Q28917130
Q40989388,Q40989388_Crateropus haynesi,Q28917130
Q40989396,Q40989396_Crateropus hindei,Q28917130
Q40989407,Q40989407_Crateropus jardineii,Q28917130
Q40989416,Q40989416_Crateropus kirkii,Q28917130
Q40989423,Q40989423_Crateropus limbatus,Q28917130
Q40989432,Q40989432_Crateropus smithii,Q28917130
Q40989443,Q40989443_Crateropus squamulatus,Q28917130
Q40989449,Q40989449_Crateropus stictilaema,Q28917130
Q40989661,Q40989661_Criniger burmanicus,Q869723
Q40989667,Q40989667_Criniger cantori,Q869723
Q40989675,Q40989675_Criniger everetti,Q869723
Q40989681,Q40989681_Criniger griseiceps,Q869723
Q40989688,Q40989688_Criniger indicator,Q869723
Q40989697,Q40989697_Criniger longirostris,Q869723
Q40989702,Q40989702_Criniger mysticalis,Q869723
Q40989709,Q40989709_Criniger palawanensis,Q869723
Q40989718,Q40989718_Criniger serinus,Q869723
Q40989726,Q40989726_Criniger simplex,Q869723
Q40989731,Q40989731_Criniger sumatranus,Q869723
Q40989739,Q40989739_Criniger swainsoni,Q869723
Q40989746,Q40989746_Criniger sylvicultor,Q869723
Q40989756,Q40989756_Criniger theiodes,Q869723
Q40989762,Q40989762_Criniger verreauxi,Q869723
Q40989790,Q40989790_Cryptolopha alpina,Q28913231
Q40989801,Q40989801_Cryptolopha bicolor,Q28913231
Q40989813,Q40989813_Cryptolopha camerunensis,Q28913231
Q40989822,Q40989822_Cryptolopha ceramensis,Q28913231
Q40989831,Q40989831_Cryptolopha davisoni,Q28913231
Q40989837,Q40989837_Cryptolopha herberti,Q28913231
Q40989848,Q40989848_Cryptolopha intermedia,Q28913231
Q40989855,Q40989855_Cryptolopha kinabaluensis,Q28913231
Q40989867,Q40989867_Cryptolopha laeta,Q28913231
Q40989873,Q40989873_Cryptolopha mackenziana,Q28913231
Q40989880,Q40989880_Cryptolopha malcolmsmithi,Q28913231
Q40989890,Q40989890_Cryptolopha muelleri,Q28913231
Q40989899,Q40989899_Cryptolopha nigrorum,Q28913231
Q40989905,Q40989905_Cryptolopha ricketti,Q28913231
Q40989912,Q40989912_Cryptolopha sinensis,Q28913231
Q40989922,Q40989922_Cryptolopha sumatrensis,Q28913231
Q40989928,Q40989928_Cryptolopha youngi,Q28913231
Q40990984,Q40990984_Cyphorhinus brunnescens,Q625921
Q40990993,Q40990993_Cyphorhinus philomela,Q625921
Q40991003,Q40991003_Cyphorhinus pusillus,Q625921
Q40991014,Q40991014_Cyphorhinus richardsoni,Q625921
Q40991022,Q40991022_Cyphorhinus salvini,Q625921
Q40991696,Q40991696_Dasyornis australis,Q657743
Q40991704,Q40991704_Dasyornis brunneus,Q657743
Q40991927,Q40991927_Dendrophila mesoleuca,Q17154363
Q40992251,Q40992251_Dicrurus aenues,Q11234198
Q40992261,Q40992261_Dicrurus amboinensis,Q11234198
Q40992270,Q40992270_Dicrurus assimilis,Q11234198
Q40992280,Q40992280_Dicrurus atrocaeruleus,Q11234198
Q40992300,Q40992300_Dicrurus hottentotus,Q11234198
Q40992348,Q40992348_Dicrurus nigrescens,Q11234198
Q40992355,Q40992355_Dicrurus palawanensis,Q11234198
Q40992365,Q40992365_Dicrurus pardiseus,Q11234198
Q40992520,Q40992520_Diphyllodes rothschildi,Q960998
Q40992778,Q40992778_Drepanis byronensis,Q909836
Q40992998,Q40992998_Drymocataphus assamensis,Q28856735
Q40993008,Q40993008_Drymocataphus cinnamomeus,Q28856735
Q40993015,Q40993015_Drymocataphus cleaveri,Q28856735
Q40993026,Q40993026_Drymocataphus fulvus,Q28856735
Q40993036,Q40993036_Drymocataphus pusillus,Q28856735
Q40993643,Q40993643_Edolisoma erythropygium,Q10757966
Q40993652,Q40993652_Edolisoma everetti,Q10757966
Q40994327,Q40994327_Epimachus ellioti,Q952836
Q40994377,Q40994377_Eremalauda kinneari,Q4038175
Q40994384,Q40994384_Eremomela crawfurdi,Q990577
Q40994391,Q40994391_Eremomela damarensis,Q990577
Q40994397,Q40994397_Eremomela helenorea,Q990577
Q40994408,Q40994408_Eremomela polioxantha,Q990577
Q40995080,Q40995080_Eurillas efulenensis,Q992717
Q40995127,Q40995127_Eurylaimus horsfieldii,Q1193319
Q40995334,Q40995334_Falco caligatus,Q43489
Q40995339,Q40995339_Falco cassini,Q43489
Q40995351,Q40995351_Falco cineraceus,Q43489
Q40995359,Q40995359_Falco connivens,Q43489
Q40995370,Q40995370_Falco dimidiatus,Q43489
Q40995383,Q40995383_Falco gurneyi,Q43489
Q40995390,Q40995390_Falco guttatus,Q43489
Q40995397,Q40995397_Falco harlani,Q43489
Q40995403,Q40995403_Falco hendersoni,Q43489
Q40995412,Q40995412_Falco holboelli,Q43489
Q40995419,Q40995419_Falco interstinctus,Q43489
Q40995428,Q40995428_Falco isabellinus,Q43489
Q40995435,Q40995435_Falco limnaeetus,Q43489
Q40995441,Q40995441_Falco lunulatus,Q43489
Q40995456,Q40995456_Falco novaehollandiae,Q43489
Q40995464,Q40995464_Falco novaezelandiae,Q43489
Q40995476,Q40995476_Falco radiatus,Q43489
Q40995480,Q40995480_Falco soloensis,Q43489
Q40995641,Q40995641_Formicarius nigrifrons,Q1002963
Q40995649,Q40995649_Formicarius trivittatus,Q1002963
Q40996226,Q40996226_Galerida magna,Q922062
Q40997024,Q40997024_Grallaria albiloris,Q2465230
Q40997039,Q40997039_Grallaria loricata,Q2465230
Q40997051,Q40997051_Grallaria nigrolineata,Q2465230
Q40997073,Q40997073_Grallaria ruficeps,Q2465230
Q40997095,Q40997095_Grammatoptila austeni,Q28840855
Q40997156,Q40997156_Graucalus angustifrons,Q28736472
Q40997162,Q40997162_Graucalus cornix,Q28736472
Q40997169,Q40997169_Graucalus holopolius,Q28736472
Q40997176,Q40997176_Graucalus lifuensis,Q28736472
Q40997184,Q40997184_Graucalus maculosus,Q28736472
Q40997194,Q40997194_Graucalus mentalis,Q28736472
Q40997202,Q40997202_Graucalus monotonus,Q28736472
Q40997208,Q40997208_Graucalus nipalensis,Q28736472
Q40997216,Q40997216_Graucalus purus,Q28736472
Q40997224,Q40997224_Graucalus rexpineti,Q28736472
Q40997232,Q40997232_Graucalus sublineatus,Q28736472
Q40997383,Q40997383_Gymnopithys ruficeps,Q598747
Q40997760,Q40997760_Harpactes hainanus,Q926652
Q40997766,Q40997766_Harpactes kusumba,Q926652
Q40997775,Q40997775_Harpactes vidua,Q926652
Q40997781,Q40997781_Harpactes yamakanensis,Q926652
Q40997865,Q40997865_Heliolais castanopsis,Q15977274
Q41000155,Q41000155_Hemignathus lanaiensis,Q134368
Q41000165,Q41000165_Hemignathus procerus,Q134368
Q41000174,Q41000174_Hemignathus stejnegeri,Q134368
Q41000210,Q41000210_Hemipus picaecolor,Q1035249
Q41000611,Q41000611_Hippolais swainsoni,Q832245
Q41000905,Q41000905_Horeites brunnescens,Q28363583
Q41000911,Q41000911_Horeites major,Q28363583
Q41000919,Q41000919_Horeites pallidus,Q28363583
Q41000928,Q41000928_Horeites sericea,Q28363583
Q41000941,Q41000941_Horornis assimilis,Q9293884
Q41000950,Q41000950_Horornis erythrogenys,Q9293884
Q41000960,Q41000960_Horornis flaviventris,Q9293884
Q41000968,Q41000968_Horornis fuligiventer,Q9293884
Q41000977,Q41000977_Horornis fulviventris,Q9293884
Q41001164,Q41001164_Hypocnemis elegans,Q746986
Q41001171,Q41001171_Hypocnemis hemileuca,Q746986
Q41001180,Q41001180_Hypocnemis lepidonota,Q746986
Q41001186,Q41001186_Hypocnemis melanolaema,Q746986
Q41001195,Q41001195_Hypocnemis melanosticta,Q746986
Q41001201,Q41001201_Hypocnemis melanura,Q746986
Q41001208,Q41001208_Hypocnemis stellata,Q746986
Q41001240,Q41001240_Hypothymis ceylonensis,Q1056852
Q41001248,Q41001248_Hypothymis samarensis,Q1056852
Q41001265,Q41001265_Hypsipetes fugensis,Q749428
Q41001273,Q41001273_Hypsipetes gracilis,Q749428
Q41001283,Q41001283_Hypsipetes holtii,Q749428
Q41001291,Q41001291_Hypsipetes neilgherriensis,Q749428
Q41001300,Q41001300_Hypsipetes nigerrima,Q749428
Q41001308,Q41001308_Hypsipetes niveiceps,Q749428
Q41001317,Q41001317_Hypsipetes olivacea,Q749428
Q41001324,Q41001324_Hypsipetes perniger,Q749428
Q41001334,Q41001334_Hypsipetes subniger,Q749428
Q41001353,Q41001353_Ianthocincla forresti,Q31843655
Q41001365,Q41001365_Ianthocincla gularis,Q31843655
Q41001376,Q41001376_Ianthocincla lunaris,Q31843655
Q41001384,Q41001384_Ianthocincla ruficollis,Q31843655
Q41001393,Q41001393_Rufous-chinned Laughingthrush,Q31843655
Q41001403,Q41001403_Ianthocincla victoriae,Q31843655
Q41001640,Q41001640_Iole guimarasensis,Q610468
Q41001646,Q41001646_Iole mindorensis,Q610468
Q41001655,Q41001655_Iole siquijorensis,Q610468
Q41001661,Q41001661_Iole terricolor,Q610468
Q41001766,Q41001766_Ixos erythropthalmos,Q1061823
Q41001774,Q41001774_Ixos inornatus,Q1061823
Q41001782,Q41001782_Ixos metallicus,Q1061823
Q41001790,Q41001790_Ixos monticola,Q1061823
Q41001798,Q41001798_Ixos pygaeus,Q1061823
Q41001808,Q41001808_Ixos susanii,Q1061823
Q41001814,Q41001814_Ixos tricolor,Q1061823
Q41002188,Q41002188_Lalage flavotincta,Q1083087
Q41002195,Q41002195_Lalage melanothorax,Q1083087
Q41002205,Q41002205_Lalage nigrogularis,Q1083087
Q41002211,Q41002211_Lalage sykesi,Q1083087
Q41002218,Q41002218_Lalage whitmeei,Q1083087
Q41002363,Q41002363_Aimophila acuminata acuminata,Q40650967
Q41002623,Q41002623_Leioptila davisoni,Q28843598
Q41002631,Q41002631_Leioptila saturata,Q28843598
Q41003252,Q41003252_Lochmias sororia,Q14639099
Q41003257,Q41003257_Aimophila acuminata guerrerensis,Q40650967
Q41003620,Q41003620_Loxops flammea,Q417324
Q41003629,Q41003629_Loxops ochracea,Q417324
Q41004098,Q41004098_Aimophila acuminata nayaritensis,Q40650967
Q41004521,Q41004521_Malurus bernieri,Q604598
Q41004527,Q41004527_Malurus brownii,Q604598
Q41004537,Q41004537_Malurus callainus,Q604598
Q41004548,Q41004548_Malurus cyanochlamys,Q604598
Q41004556,Q41004556_Malurus exilis,Q604598
Q41004565,Q41004565_Malurus hypoleucus,Q604598
Q41004571,Q41004571_Malurus leuconotus,Q604598
Q41004580,Q41004580_Manucodia gouldii,Q911415
Q41004590,Q41004590_Manucodia thomsoni,Q911415
Q41004745,Q41004745_Megabyas bicolor,Q15910193
Q41004754,Q41004754_Megabyas flammulata,Q15910193
Q41005092,Q41005092_Melanocorypha cinctura,Q310253
Q41005390,Q41005390_Menura victoriae,Q214096
Q41005586,Q41005586_Micrastur amaurus,Q579064
Q41005593,Q41005593_Micrastur dynastes,Q579064
Q41005601,Q41005601_Micrastur pelzelni,Q579064
Q41005623,Q41005623_Microcerculus luscinia,Q1041349
Q41005630,Q41005630_Microcerculus squamulatus,Q1041349
Q41005637,Q41005637_Microcerculus taeniatus,Q1041349
Q41005735,Q41005735_Microtarsus cantori,Q28874561
Q41005742,Q41005742_Microtarsus olivaceus,Q28874561
Q41006011,Q41006011_Mirafra batesi,Q240083
Q41006021,Q41006021_Mirafra borneensis,Q240083
Q41006030,Q41006030_Mirafra chadensis,Q240083
Q41006038,Q41006038_Mirafra cranbrooki,Q240083
Q41006046,Q41006046_Mirafra damarensis,Q240083
Q41006052,Q41006052_Mirafra degeni,Q240083
Q41006061,Q41006061_Mirafra flavicollis,Q240083
Q41006069,Q41006069_Mirafra grisescens,Q240083
Q41006076,Q41006076_Mirafra hayii,Q240083
Q41006081,Q41006081_Mirafra immaculata,Q240083
Q41006090,Q41006090_Mirafra marginata,Q240083
Q41006097,Q41006097_Mirafra nigricans,Q240083
Q41006105,Q41006105_Mirafra pallida,Q240083
Q41006113,Q41006113_Mirafra parva,Q240083
Q41006120,Q41006120_Mirafra philippinensis,Q240083
Q41006130,Q41006130_Mirafra secunda,Q240083
Q41006138,Q41006138_Mirafra sobatensis,Q240083
Q41006147,Q41006147_Mirafra stresemanni,Q240083
Q41006156,Q41006156_Mirafra torrida,Q240083
Q41006164,Q41006164_Mirafra zombae,Q240083
Q41007628,Q41007628_Myiothera affinis,Q27997891
Q41007729,Q41007729_Myrmeciza leucaspis,Q569605
Q41007742,Q41007742_Myrmeciza margaritata,Q569605
Q41007783,Q41007783_Myrmelastes nigerrimus,Q28863400
Q41007794,Q41007794_Myrmelastes plumbeus,Q28863400
Q41007802,Q41007802_Myrmotherula cinereiventris,Q659724
Q41007812,Q41007812_Myrmotherula guayabambae,Q659724
Q41007820,Q41007820_Myrmotherula inornata,Q659724
Q41007828,Q41007828_Myrmotherula pyrrhonota,Q659724
Q41008034,Q41008034_Nasica bridgesii,Q15879636
Q41011076,Q41011076_Paradigalla intermedia,Q134998
Q41011800,Q41011800_Pellorneum ignotum,Q735572
Q41011808,Q41011808_Pellorneum intermedium,Q735572
Q41011816,Q41011816_Pellorneum minor,Q735572
Q41011825,Q41011825_Pellorneum pectoralis,Q735572
Q41011834,Q41011834_Pellorneum subochraceum,Q735572
Q41012043,Q41012043_Pericrocotus croceus,Q1082724
Q41012051,Q41012051_Pericrocotus exul,Q1082724
Q41012063,Q41012063_Pericrocotus flammifer,Q1082724
Q41012069,Q41012069_Pericrocotus fraterculus,Q1082724
Q41012079,Q41012079_Pericrocotus griseogularis,Q1082724
Q41012087,Q41012087_Pericrocotus immodestus,Q1082724
Q41012092,Q41012092_Pericrocotus johnstoniae,Q1082724
Q41012100,Q41012100_Pericrocotus leytensis,Q1082724
Q41012110,Q41012110_Pericrocotus montpellieri,Q1082724
Q41012117,Q41012117_Pericrocotus motacilloides,Q1082724
Q41012126,Q41012126_Pericrocotus neglectus,Q1082724
Q41012135,Q41012135_Pericrocotus sp.,Q1082724
Q41012143,Q41012143_Pericrocotus stanfordi,Q1082724
Q41012150,Q41012150_Pericrocotus wrayi,Q1082724
Q41012811,Q41012811_Pholidornis bedfordi,Q10805407
Q41012819,Q41012819_Pholidornis denti,Q10805407
Q41012828,Q41012828_Pholidornis jamesoni,Q10805407
Q41012836,Q41012836_Pholidornis rubrifrons,Q10805407
Q41013056,Q41013056_Phyllastrephus eburneus,Q737061
Q41013066,Q41013066_Phyllergates cinereicollis,Q3768216
Q41013949,Q41013949_Pionopsitta pyrrhops,Q836368
Q41014131,Q41014131_Pitta concinna,Q3389415
Q41014140,Q41014140_Pitta crassirostris,Q3389415
Q41014149,Q41014149_Pitta cyanonota,Q3389415
Q41014157,Q41014157_Pitta inornata,Q3389415
Q41014164,Q41014164_Pitta oreas,Q3389415
Q41014173,Q41014173_Pitta rubrinucha,Q3389415
Q41014180,Q41014180_Pitta simillima,Q3389415
Q41014187,Q41014187_Pitta vigorsii,Q3389415
Q41014522,Q41014522_Platysteira leucopygialis,Q3482534
Q41015013,Q41015013_Poliolais alexanderi,Q10808166
Q41015018,Q41015018_Poliolais helenorae,Q10808166
Q41015025,Q41015025_Poliolophus basilanicus,Q28878273
Q41015031,Q41015031_Poliolophus philippinensis,Q28878273
Q41015224,Q41015224_Pomatorhinus assamensis,Q735456
Q41015228,Q41015228_Pomatorhinus austeni,Q735456
Q41015237,Q41015237_Pomatorhinus ferruginous,Q735456
Q41015245,Q41015245_Pomatorhinus haringtoni,Q735456
Q41015251,Q41015251_Pomatorhinus mariae,Q735456
Q41015258,Q41015258_Pomatorhinus mearsi,Q735456
Q41015263,Q41015263_Pomatorhinus nigrostellatus,Q735456
Q41015270,Q41015270_Pomatorhinus obscurus,Q735456
Q41015278,Q41015278_Pomatorhinus pinwilli,Q735456
Q41015285,Q41015285_Pomatorhinus ripponi,Q735456
Q41015289,Q41015289_Pomatorhinus stenorhynchus,Q735456
Q41015294,Q41015294_Pomatorhinus stridulus,Q735456
Q41015301,Q41015301_Pomatorhinus styani,Q735456
Q41015307,Q41015307_Pomatorhinus superciliosus,Q735456
Q41015313,Q41015313_Pomatorhinus temporalis,Q735456
Q41015321,Q41015321_Pomatorhinus wrayi,Q735456
Q41015462,Q41015462_Prinia albogularis,Q863293
Q41015469,Q41015469_Prinia ansorgei,Q863293
Q41015475,Q41015475_Prinia beavani,Q863293
Q41015484,Q41015484_Prinia icterica,Q863293
Q41015491,Q41015491_Prinia intermedia,Q863293
Q41015496,Q41015496_Prinia olivacea,Q863293
Q41015503,Q41015503_Prinia rafflesi,Q863293
Q41015511,Q41015511_Prinia rufula,Q863293
Q41015518,Q41015518_Prinia striata,Q863293
Q41015525,Q41015525_Prinia subhemalayana,Q863293
Q41015590,Q41015590_Prionops intermedia,Q3754354
Q41015600,Q41015600_Prionops melanoptera,Q3754354
Q41015608,Q41015608_Prionops talacoma,Q3754354
Q41015615,Q41015615_Prionops tricolor,Q3754354
Q41015895,Q41015895_Psarocolius sp.,Q1044109
Q41015911,Q41015911_Pseudalaemon delamerei,Q10809208
Q41016994,Q41016994_Pycnonotus burmanicus,Q940685
Q41017006,Q41017006_Pycnonotus familiaris,Q940685
Q41017014,Q41017014_Pycnonotus gabonensis,Q940685
Q41017024,Q41017024_Pycnonotus layardi,Q940685
Q41017035,Q41017035_Pycnonotus robinsoni,Q940685
Q41017045,Q41017045_Pycnonotus rufocaudatus,Q940685
Q41017054,Q41017054_Pycnonotus viridescentior,Q940685
Q41017717,Q41017717_Regulus callendula,Q208716
Q41017725,Q41017725_Regulus flaveolus,Q208716
Q41017733,Q41017733_Regulus himalayensis,Q208716
Q41017742,Q41017742_Regulus madierensis,Q208716
Q41017750,Q41017750_Regulus yunnanensis,Q208716
Q41017779,Q41017779_Rhabdornis minor,Q2708026
Q41019005,Q41019005_Schoeniparus intermedius,Q7431965
Q41019010,Q41019010_Schoeniparus variegatus,Q7431965
Q41020092,Q41020092_Sibia nigriceps,Q23655859
Q41020100,Q41020100_Sibia picaoides,Q23655859
Q41020109,Q41020109_Sibia pulchella,Q23655859
Q41020118,Q41020118_Sibia wrayi,Q23655859
Q41020515,Q41020515_Siptornis baroni,Q15882082
Q41020589,Q41020589_Sitta amurensis,Q858577
Q41020598,Q41020598_Sitta bedfordi,Q858577
Q41020608,Q41020608_Sittace cyanoptera,Q27956445
Q41020617,Q41020617_Sitta chrysoptera,Q858577
Q41020625,Q41020625_Sitta corallina,Q858577
Q41020632,Q41020632_Sitta corea,Q858577
Q41020639,Q41020639_Sitta hariabica,Q858577
Q41020645,Q41020645_Sitta nipalensis,Q858577
Q41020652,Q41020652_Sitta rupicola,Q858577
Q41020659,Q41020659_Siva castanicauda,Q28363681
Q41020667,Q41020667_Siva nipalensis,Q28363681
Q41020675,Q41020675_Siva sordidior,Q28363681
Q41020683,Q41020683_Siva torqueola,Q28363681
Q41020691,Q41020691_Siva vinipectus,Q28363681
Q41020700,Q41020700_Siva wingatei,Q28363681
Q41020869,Q41020869_Spiloptila malopensis,Q10820696
Q41020988,Q41020988_Spizocorys athensis,Q632089
