id	parent_taxon
Q27638582	Q1587905
Q27618029	Q942878
Q691946	Q286072
Q27613784	Q738736
Q21190962	Q733797
Q1273359	Q27412
Q22114105	Q655569
Q27614486	Q594083
Q5850295	Q688641
Q6090573	Q12214029
Q109577990	Q63865511
Q28545553	Q850627
Q27621596	Q1086560
Q796672	Q3207233
Q1096617	Q310465
Q882545	Q764211
Q2668350	Q517496
Q110257499	Q12814009
Q28739756	Q844646
Q109563226	Q209239
Q27607586	Q18836
Q3136308	Q248398
Q1270607	Q655569
Q1923125	Q226900
Q27638399	Q2668141
Q1471944	Q911415
Q370154	Q10734875
Q845992	Q838744
Q22074517	Q666222
Q27636644	Q2668913
Q27628923	Q2668026
Q27622040	Q1585720
Q1588988	Q115661
Q948918	Q269203
Q40651484	Q641870
Q2224592	Q525293
Q31874384	Q1077909
Q27614043	Q384839
Q27608860	Q782038
Q29858	Q194240
Q27632083	Q73427
Q27619946	Q27075233
Q27601405	Q251842
Q27610554	Q640578
Q27615626	Q1260153
Q599749	Q30838
Q27622560	Q903024
Q3727635	Q637716
Q40989227	Q28485673
Q27637117	Q792447
Q27075875	Q5261336
Q507970	Q647533
Q822557	Q668661
Q844766	Q734677
Q27619044	Q650369
Q27075776	Q9189966
Q21347161	Q773487
Q27619389	Q1308722
Q41236191	Q40655821
Q27625278	Q1424769
Q41116799	Q40658227
Q109578261	Q1088541
Q27615051	Q371405
Q22113680	Q766037
Q1587268	Q10745348
Q27623905	Q944569
Q21345303	Q760949
Q27614339	Q1264654
Q90123043	Q12626543
Q26833826	Q739200
Q917356	Q686348
Q41021723	Q333842
Q40602241	Q956478
Q263820	Q609156
Q956478	Q1195360
Q27620251	Q1300169
Q548753	Q770245
Q27611030	Q1440261
Q81901991	Q749428
Q27624263	Q909198
Q27606723	Q1268977
Q27074932	Q1129501
Q40982505	Q132900
Q606640	Q623060
Q109578013	Q214264
Q41015237	Q735456
Q691452	Q188737
Q232523	Q9160388
Q27619787	Q394708
Q1557120	Q193833
Q849991	Q385940
Q27614417	Q606886
Q27638646	Q1588596
Q27629106	Q1306881
Q10772716	Q508829
Q41025059	Q941671
Q27633717	Q2669185
Q27619872	Q27075220
Q28873210	Q115661
Q21415891	Q900889
Q612190	Q943843
Q15708217	Q1589744
Q41018582	Q975809
Q769934	Q28915
Q1272307	Q1082208
Q901942	Q632986
Q18864	Q585636
Q944050	Q288340
Q27637973	Q3011641
Q27627655	Q1588950
Q41019561	Q27961993
Q27624791	Q170831
Q27636149	Q21962227
Q27075940	Q132908
Q629666	Q15882601
Q27622568	Q7217672
Q520619	Q1744867
Q3121296	Q597127
Q41170880	Q40462915
Q27630057	Q555532
Q10822383	Q839859
Q27615067	Q1087599
Q27619145	Q592571
Q875936	Q1080907
Q27611105	Q1268116
Q109578429	Q241515
Q27635136	Q995602
Q27602960	Q937286
Q40983355	Q1956383
Q27618021	Q905300
Q27619418	Q1306503
Q50698105	Q28449
Q27632531	Q864893
Q40990956	Q899824
Q1314688	Q2584697
Q28114169	Q455997
Q27927447	Q310935
Q28370539	Q2330377
Q1267591	Q740872
Q62267489	Q55112168
Q1260552	Q135898
Q41214664	Q2631667
Q40649236	Q3176485
Q27620276	Q1302157
Q541424	Q220598
Q1260650	Q782540
Q40978405	Q15578675
Q27620476	Q1922988
Q41025909	Q115661
Q686269	Q316342
Q27615294	Q1259546
Q674094	Q494623
Q933531	Q10748080
Q28829647	Q1032231
Q41015555	Q612893
Q2225714	Q2719515
Q21368287	Q27050
Q339145	Q188737
Q27628978	Q26657
Q27620933	Q508272
Q27637419	Q3313732
Q27622844	Q838749
Q41112593	Q40657817
Q643078	Q1080561
Q934165	Q516980
Q28873363	Q28873289
Q41091381	Q40656093
Q1190005	Q553009
Q27623433	Q191096
Q113125	Q910110
Q27627114	Q2745282
Q27618703	Q628769
Q192524	Q827170
Q40592957	Q259849
Q62092197	Q62092201
Q952306	Q844117
Q7625439	Q2576337
Q3315071	Q644294
Q1305579	Q1035890
Q180693	Q913555
Q1068196	Q614004
Q15846274	Q15260066
Q27617181	Q1266146
Q27615001	Q1048800
Q27624605	Q2668013
Q27624762	Q249695
Q860908	Q1196087
Q586075	Q1083774
Q109563603	Q1059506
Q2283911	Q200989
Q27611574	Q266822
Q41016209	Q1076011
Q27630932	Q903611
Q286199	Q743573
Q973463	Q776502
Q11923127	Q25383
Q27616426	Q1274827
Q27610220	Q796741
Q27623876	Q1083050
Q2869566	Q214627
Q27610920	Q1261746
Q27630635	Q715819
Q1060456	Q10748928
Q27609346	Q1267629
Q7804717	Q659632
Q48993950	Q23011700
Q21262184	Q198823
Q41024524	Q28807900
Q82992039	Q78116349
Q41107500	Q40657401
Q27609581	Q834065
Q27612858	Q883001
Q16618055	Q2492156
Q27635146	Q1590302
Q1256072	Q688916
Q1935570	Q1082541
Q1264519	Q1059783
Q27619628	Q254351
Q27615236	Q550091
Q27627731	Q7038481
Q27624032	Q207249
Q27609844	Q1270615
Q27627955	Q18880
Q1263475	Q259281
Q41006492	Q230042
Q21265325	Q614481
Q27627343	Q2667880
Q1052225	Q221225
Q21973964	Q719380
Q1301701	Q852860
Q576979	Q647533
Q27627786	Q27075534
Q1262071	Q853653
Q612817	Q208492
Q1302592	Q2127526
Q945581	Q926314
Q1048537	Q456513
Q41120599	Q40658797
Q110257504	Q12814009
Q40465610	Q1036483
Q1923345	Q369242
Q27615980	Q512976
Q27625603	Q2226875
Q41158715	Q214462
Q27612812	Q875885
Q40979937	Q695754
Q27074602	Q16529941
Q1588914	Q10811678
Q27630984	Q678234
Q27635350	Q25382
Q27634619	Q1302973
Q58294824	Q12814087
Q27602536	Q1093526
Q191968	Q8424076
Q10730581	Q390189
Q10832172	Q208304
Q27623032	Q267735
Q27603328	Q731600
Q27102	Q3608921
Q291255	Q1059518
Q603897	Q988634
Q597105	Q188737
Q901708	Q28753
Q2226523	Q780445
Q27636328	Q27076008
Q790609	Q909836
Q27621084	Q1957093
Q27630453	Q2668564
Q25407917	Q1048773
Q27635430	Q27075750
Q27619005	Q834638
Q62469584	Q62463295
Q64359890	Q16611446
Q41168371	Q41158715
Q3532794	Q781348
Q27624434	Q367206
Q28107872	Q16619200
Q256637	Q1073958
Q27621913	Q1586637
Q27614567	Q26209
Q27623869	Q1591286
Q1263783	Q385322
Q21325210	Q10809423
Q27616301	Q1262531
Q40532395	Q1269775
Q1305539	Q1932281
Q62179428	Q28913201
Q27622719	Q728465
Q27603349	Q25432
Q247366	Q427512
Q149957	Q25510
Q2629158	Q943766
Q44245	Q484131
Q41024211	Q7828263
Q31873539	Q1083774
Q27624862	Q368505
Q27442	Q388003
Q47482554	Q907260
Q27621761	Q512812
Q27621710	Q678728
Q27621958	Q2247983
Q40429299	Q74100
Q1264048	Q733647
Q27636299	Q1535791
Q1273247	Q786422
Q62170132	Q2667981
Q27617097	Q1078618
Q27997891	Q461021
Q27611243	Q863116
Q1274827	Q1080599
Q40528197	Q605732
Q28843311	Q1092597
Q27637469	Q2630970
Q1060489	Q10798155
Q241753	Q939073
Q508896	Q637716
Q2933956	Q26626
Q3259577	Q921139
Q40487713	Q1317282
Q40470489	Q1305597
Q40657983	Q863293
Q10785093	Q28486
Q27614709	Q495520
Q27600746	Q843266
Q27628539	Q27075559
Q1032919	Q25510
Q27623454	Q2665643
Q845982	Q10804513
Q27618679	Q903847
Q27618472	Q776007
Q41166253	Q41155940
Q27618788	Q1264873
Q2623737	Q13170248
Q135958	Q561145
Q27613348	Q1260773
Q27613535	Q1275204
Q27623266	Q1590840
Q107272850	Q25510
Q27602782	Q27043853
Q27601114	Q899019
Q10756901	Q208221
Q50698084	Q28449
Q743573	Q10856
Q28123556	Q28123122
Q56508310	Q56508303
Q27609974	Q641880
Q1267247	Q869569
Q10759499	Q390189
Q100306290	Q648422
Q27632994	Q73848
Q10793508	Q26623
Q634613	Q217478
Q27613590	Q22285209
Q27618486	Q1268636
Q1060444	Q902469
Q27618972	Q1078611
Q27624277	Q1589185
Q1270171	Q852334
Q20965523	Q691336
Q50726578	Q50698105
Q25270064	Q732487
Q27075924	Q132908
Q41068608	Q40653848
Q109578300	Q27960090
Q22112389	Q10808389
Q27628597	Q27075564
Q10755613	Q148764
Q27611535	Q27074775
Q89008681	Q457471
Q106447740	Q737426
Q899759	Q748220
Q40476238	Q875885
Q1536048	Q923089
Q27634000	Q73760
Q27614495	Q1262798
Q10824656	Q207767
Q41213353	Q575930
Q608635	Q514379
Q1083133	Q27757
Q4677692	Q217478
Q27634882	Q1050978
Q772154	Q570477
Q27628966	Q941754
Q109563116	Q310853
Q3182653	Q772179
Q27611135	Q1262103
Q1257798	Q13465652
Q40689902	Q313394
Q716257	Q2346826
Q12256227	Q11234198
Q10803033	Q1425706
Q1127757	Q1073958
Q27615534	Q2141239
Q62123868	Q62123793
Q27619683	Q1591190
Q1275852	Q2351447
Q661642	Q514379
Q28922176	Q25407338
Q3116830	Q842978
Q1305219	Q827170
Q41006756	Q1088541
Q304026	Q654783
Q22980451	Q132900
Q27629315	Q1585636
Q41019990	Q1052098
Q5702121	Q846974
Q27618376	Q1263117
Q45352295	Q47404096
Q27624690	Q2084483
Q20072173	Q20160855
Q1587319	Q869684
Q783095	Q15728465
Q27615884	Q27075075
Q27635662	Q27075845
Q526052	Q10796094
Q21401211	Q800209
Q27606740	Q1260982
Q27617314	Q1261956
Q27076007	Q858390
Q40988032	Q283691
Q385891	Q13420329
Q41056315	Q40652617
Q27619982	Q849125
Q27619402	Q669234
Q844179	Q10795810
Q41111502	Q40657739
Q107341730	Q107341724
Q1259086	Q2465230
Q25756	Q241515
Q27624396	Q998240
Q25984	Q230042
Q2558536	Q25370
Q452969	Q19166
Q27632201	Q3109603
Q904010	Q115661
Q608715	Q1607847
Q28736344	Q681374
Q10773419	Q188854
Q27619731	Q941846
Q12268214	Q2129285
Q27633839	Q766717
Q27606564	Q26407
Q1260717	Q386521
Q40654558	Q10758977
Q21996167	Q19166
Q27637602	Q1590393
Q27609034	Q127881
Q27624631	Q788834
Q181323	Q1049267
Q27611652	Q15707884
Q28358	Q1869243
Q27637395	Q727767
Q688641	Q591480
Q875886	Q468560
Q90126092	Q90126169
Q27617918	Q737239
Q2310180	Q10811510
Q529857	Q14476459
Q1258885	Q135821
Q110706331	Q481671
Q21948543	Q310935
Q27602132	Q202423
Q27636497	Q1590005
Q27614284	Q945581
Q27627297	Q2828915
Q27610403	Q716317
Q27619149	Q1302546
Q2020137	Q256760
Q926733	Q223302
Q28841881	Q28841087
Q2193716	Q2464776
Q1923317	Q369242
Q27600829	Q1264439
Q40511699	Q954652
Q27601323	Q848140
Q1029743	Q1029627
Q40547049	Q130241
Q1274256	Q634459
Q27638104	Q592345
Q21313737	Q230042
Q21366767	Q547920
Q28913536	Q214627
Q27611173	Q593759
Q27614448	Q27074907
Q27610745	Q1265886
Q27623050	Q1584645
Q27616964	Q839235
Q933114	Q427512
Q1267551	Q906152
Q27610255	Q769564
Q27612062	Q946856
Q847168	Q581391
Q27637588	Q1587130
Q27617614	Q874907
Q41219549	Q771870
Q941479	Q868083
Q25651766	Q373870
Q27635463	Q25170208
Q78454915	Q25370
Q27621158	Q1589858
Q27629357	Q25740
Q41005099	Q238797
Q2060250	Q18340387
Q27621957	Q2247983
Q41024383	Q944284
Q1261679	Q10770072
Q15707915	Q827170
Q18175620	Q10856
Q27615819	Q262933
Q27623929	Q525871
Q27638443	Q941987
Q107055603	Q10745257
Q28125244	Q28125242
Q25346450	Q3729103
Q201106	Q310935
Q1260007	Q861069
Q27617110	Q1264048
Q1922999	Q134369
Q41018210	Q1080915
Q596266	Q259857
Q27636959	Q587505
Q27615058	Q1261295
Q27629130	Q746317
Q383353	Q379200
Q40996795	Q1009981
Q41085693	Q2267245
Q38237351	Q1265381
Q279388	Q1195360
Q21129605	Q115661
Q27615169	Q27074965
Q27075855	Q11756901
Q27634560	Q727989
Q27635705	Q27075852
Q27617111	Q1264048
Q27610199	Q798401
Q27615390	Q882015
Q27619318	Q1259512
Q1265085	Q535829
Q27616846	Q1264527
Q21355989	Q1262789
Q21358850	Q26063
Q27620809	Q509183
Q3314726	Q1923209
Q19622524	Q19622523
Q27637276	Q2668918
Q27624676	Q73483
Q14005928	Q14006560
Q47624420	Q19966768
Q22113618	Q386521
Q1589673	Q1137414
Q40479828	Q1083204
Q27603581	Q1270700
Q83030009	Q749428
Q27638396	Q221256
Q27611408	Q902098
Q27628119	Q188446
Q27610373	Q1267714
Q3002228	Q2104600
Q908266	Q456513
Q41012043	Q1082724
Q107055629	Q220705
Q41004778	Q27941966
Q40984892	Q198823
Q41014068	Q1195360
Q1242812	Q736322
Q27601887	Q19055
Q41084684	Q40655170
Q27610987	Q1268498
Q27624919	Q12265904
Q107055508	Q133577
Q1589793	Q811555
Q2223771	Q2676050
Q1302731	Q922089
Q27630879	Q600880
Q27609299	Q795565
Q470016	Q637533
Q27607931	Q541424
Q1265418	Q963172
Q27614781	Q1067940
Q27630214	Q1591500
Q27630823	Q3115221
Q40558406	Q795556
Q1877676	Q9304816
Q27629144	Q1379530
Q40570576	Q937505
Q27624609	Q1591775
Q27620606	Q1310713
Q40477541	Q477133
Q767084	Q1079034
Q2375560	Q187014
Q1207101	Q14635103
Q62576270	Q28114126
Q18418740	Q868238
Q27603994	Q25352
Q752015	Q1038107
Q181320	Q1049267
Q27605887	Q2873060
Q27623945	Q25961
Q1589048	Q906092
Q284429	Q2292470
Q27617488	Q1261248
Q1146629	Q614004
Q4583899	Q21744
Q27611266	Q26464
Q40678579	Q936460
Q2697360	Q621861
Q10762052	Q748159
Q28109025	Q15846160
Q1305074	Q992693
Q27616765	Q1261850
Q27610366	Q1272534
Q117686	Q852812
Q1093396	Q666222
Q27604213	Q469586
Q41024664	Q687310
Q21087251	Q913555
Q28114176	Q687310
Q1804876	Q292580
Q27614859	Q26490
Q2065773	Q613598
Q40554300	Q1304219
Q1266727	Q942971
Q997666	Q777422
Q849184	Q625342
Q760292	Q10733578
Q27631565	Q841997
Q27625523	Q2226510
Q1274605	Q1286431
Q27614074	Q27074859
Q27601840	Q155878
Q27638492	Q1086136
Q27608795	Q26650
Q27625658	Q3726278
Q27609172	Q1270179
Q1027969	Q601997
Q27619498	Q791067
Q21973753	Q3389415
Q20995418	Q612817
Q27606722	Q1268977
Q41171056	Q1261775
Q4861494	Q1537187
Q27607833	Q1262057
Q27629527	Q63898
Q27623652	Q27075394
Q27620336	Q264390
Q27613946	Q1260029
Q55111928	Q2399191
Q27627167	Q27075516
Q5702126	Q243761
Q21346761	Q2223813
Q1314703	Q10746021
Q27629629	Q901899
Q27606639	Q630665
Q40554048	Q912081
Q40467546	Q841444
Q27629318	Q1585636
Q31795	Q15876181
Q27634757	Q1049513
Q41117557	Q40658361
Q27616381	Q1266389
Q62386235	Q28836810
Q2225589	Q641870
Q27619542	Q903109
Q27638290	Q2668579
Q27631507	Q27075639
Q27610551	Q185279
Q27611416	Q1272743
Q903109	Q860867
Q1090157	Q28753
Q1087446	Q431179
Q3501072	Q28507
Q27624377	Q12267925
Q18844	Q316342
Q40651856	Q10735938
Q17556	Q207796
Q27075695	Q2682612
Q27636779	Q1586230
Q1270356	Q1081445
Q105736401	Q21651
Q766629	Q26030
Q781865	Q3389415
Q27633287	Q27075705
Q27609330	Q1247251
Q27633456	Q1083204
Q27636979	Q525818
Q27614565	Q26209
Q109578246	Q230042
Q41024642	Q687310
Q76411	Q215166
Q27615562	Q1075156
Q40655477	Q28135
Q27614842	Q513174
Q1240293	Q2697360
Q27627940	Q2668236
Q27631127	Q1587231
Q28807586	Q200989
Q11949935	Q858577
Q27633127	Q1871298
Q1262945	Q387464
Q1590830	Q368873
Q40432817	Q927429
Q27624395	Q998240
Q27613829	Q754511
Q27629192	Q4767732
Q27605536	Q390328
Q16688836	Q21369068
Q27631053	Q904010
Q27635399	Q46143
Q864492	Q25978
Q906508	Q456513
Q27615132	Q1043401
Q864047	Q1190673
Q27622331	Q2224697
Q2226589	Q430477
Q27623036	Q26198
Q27627100	Q2745282
Q790673	Q568111
Q540547	Q147880
Q4785524	Q8327
Q27622018	Q1591161
Q40654325	Q12814087
Q1588239	Q695679
Q27627403	Q1586627
Q27611379	Q772286
Q62011138	Q846350
Q28973554	Q835712
Q10804972	Q27589
Q7366738	Q1587882
Q109557048	Q1071983
Q27074633	Q147403
Q27624078	Q1092087
Q61995467	Q29510268
Q2701367	Q867433
Q27633516	Q1923701
Q40653541	Q843608
Q18543538	Q25769
Q40478573	Q1264425
Q27609157	Q113218
Q27633894	Q15707913
Q109563297	Q107272763
Q41168369	Q41158715
Q41060958	Q40653105
Q27623649	Q27075391
Q21974450	Q10740725
Q27611432	Q611324
Q27440274	Q1275053
Q27622216	Q3315749
Q18449889	Q21666
Q109563311	Q28135
Q27602620	Q26106
Q27623701	Q63671
Q27622545	Q22117249
Q62108974	Q28922176
Q27609175	Q1270179
Q27629354	Q25740
Q27614077	Q27074860
Q27636886	Q842599
Q24578915	Q850627
Q10757966	Q732881
Q386521	Q461021
Q27628415	Q1442970
Q41096885	Q40656490
Q2669786	Q193807
Q3501055	Q12630820
Q41031683	Q40651623
Q1304910	Q3754354
Q27607046	Q930738
Q41003297	Q850925
Q41011816	Q735572
Q10832167	Q550595
Q40986170	Q900889
Q40696971	Q2576337
Q470391	Q579965
Q2538945	Q10765885
Q27601032	Q129036
Q385076	Q375716
Q27616279	Q1262975
Q27636757	Q259826
Q27615968	Q997564
Q165856	Q902469
Q109578454	Q28822681
Q33136503	Q25222
Q27627288	Q1303267
Q27637402	Q727767
Q27636468	Q1300662
Q27608816	Q1266895
Q27076024	Q614481
Q27623044	Q111674
Q27613876	Q614789
Q27619421	Q905444
Q40983429	Q5734788
Q3727051	Q1424573
Q27619749	Q840071
Q40506829	Q162984
Q21346704	Q848772
Q675948	Q908697
Q1273179	Q257832
Q27617877	Q842527
Q3182694	Q943766
Q109556965	Q375593
Q41214687	Q133554
Q1270639	Q386521
Q41020652	Q858577
Q27629021	Q1586963
Q33139983	Q28294
Q26961038	Q737061
Q27615318	Q682379
Q27602937	Q1079886
Q541440	Q902469
Q41012063	Q1082724
Q41003685	Q24992804
Q27619212	Q74588
Q27632484	Q1315689
Q27610046	Q749711
Q27638322	Q2226426
Q839184	Q372528
Q1588513	Q10744818
Q27634724	Q1077362
Q27617934	Q1262783
Q107055499	Q76366
Q41167091	Q41157078
Q2667581	Q662785
Q1923053	Q902469
Q27637399	Q727767
Q25420258	Q21659
Q27244	Q26125
Q27611555	Q684679
Q41007794	Q28863400
Q27616951	Q839222
Q27623642	Q27075385
Q27609698	Q507590
Q40540381	Q127881
Q27627916	Q2668197
Q2841020	Q10856
Q27609743	Q1272071
Q40657515	Q749701
Q27614069	Q27074854
Q742309	Q726375
Q27614046	Q27074833
Q27634693	Q590257
Q27608792	Q26650
Q1268375	Q852334
Q1267060	Q429173
Q27618658	Q1269180
Q27075099	Q869490
Q1037969	Q2062609
Q27615330	Q753746
Q41025398	Q1767410
Q27600686	Q609761
Q40625925	Q1311012
Q27623673	Q1591099
Q21357327	Q210791
Q27602551	Q1266045
Q27604551	Q218549
Q922062	Q29858
Q79485355	Q78454915
Q21965809	Q21965810
Q778386	Q15876181
Q40432375	Q432058
Q731684	Q147902
Q2003332	Q748159
Q905284	Q988634
Q27613680	Q580159
Q82966927	Q82966929
Q27613551	Q31898
Q28113661	Q921396
Q27630577	Q657815
Q27636264	Q27075999
Q40518591	Q22340182
Q15881283	Q1073958
Q29533985	Q737426
Q27638602	Q3114676
Q507383	Q43365
Q27611983	Q503619
Q27629431	Q1306493
Q27617414	Q875953
Q40535132	Q11846961
Q41119890	Q40658797
Q3318111	Q644294
Q10757967	Q10757966
Q21366611	Q21271367
Q41000497	Q255035
Q40657962	Q863293
Q1267279	Q900882
Q40580043	Q2784527
Q27610160	Q1270495
Q41171166	Q40657440
Q1075156	Q921139
Q27637099	Q2229825
Q27624275	Q1589185
Q27074607	Q16529941
Q28114499	Q10770062
Q27617061	Q1268046
Q15728561	Q240083
Q40985346	Q201231
Q40560799	Q31874551
Q23773347	Q185237
Q40657380	Q3893145
Q27608550	Q1260623
Q809443	Q920895
Q40476395	Q875885
Q41113398	Q40657894
Q27630460	Q2668564
Q27621611	Q790616
Q41236098	Q40653155
Q40994756	Q478281
Q40465868	Q790696
Q27628457	Q2747209
Q11840021	Q666222
Q27627730	Q7038481
Q46143	Q843168
Q31874696	Q3770027
Q28065677	Q16558026
Q1241572	Q26375
Q21354072	Q130933
Q40653927	Q27941843
Q262603	Q211670
Q27636459	Q1300686
Q2668189	Q937947
Q646941	Q1040013
Q27630476	Q901986
Q373554	Q310853
Q27628764	Q2225846
Q3504550	Q259424
Q41005266	Q963874
Q27636451	Q1301541
Q27610022	Q1259002
Q41013086	Q634613
Q27625350	Q11842344
Q670615	Q587527
Q27618921	Q944505
Q28812394	Q695773
Q40981143	Q30085
Q27621925	Q1302054
Q2546380	Q301232
Q12631396	Q3758978
Q1262867	Q540128
Q1310041	Q525293
Q28880585	Q39861
Q28856213	Q28856125
Q40978095	Q28872688
Q27605875	Q2873060
Q37312414	Q10740725
Q1262522	Q598747
Q27630958	Q3089436
Q27634745	Q27044100
Q15846160	Q26381
Q27608820	Q1266895
Q27601253	Q1047217
Q27075448	Q301153
Q110762920	Q637716
Q27601853	Q1265902
Q521438	Q468560
Q27609994	Q611139
Q1264307	Q1192076
Q1269311	Q2704971
Q2668319	Q28915
Q27636214	Q3176524
Q1303285	Q644294
Q21446797	Q672414
Q27634167	Q25968
Q27609072	Q511845
Q94143199	Q12198609
Q27620074	Q281885
Q27636100	Q641195
Q67900148	Q775636
Q27625302	Q1587284
Q60982734	Q28135
Q27075899	Q923089
Q21347331	Q1267434
Q27636827	Q26961
Q170177	Q214293
Q27629957	Q944579
Q27628779	Q795625
Q21348038	Q31700
Q40590484	Q1924765
Q21401450	Q1268230
Q1265106	Q2697360
Q921348	Q30944
Q27623557	Q10546857
Q629525	Q135851
Q20072354	Q20162646
Q27606669	Q261286
Q109563291	Q581391
Q838924	Q213984
Q27633514	Q1923701
Q97340169	Q422873
Q40996162	Q1007595
Q25262955	Q860481
Q27614633	Q1269530
Q125134	Q13571873
Q21401217	Q1271655
Q41171118	Q40657003
Q27630849	Q368710
Q2101364	Q194240
Q40654800	Q934716
Q27613568	Q22285890
Q909276	Q1073958
Q27630817	Q3116828
Q56509494	Q19479982
Q25346452	Q220328
Q27609162	Q113218
Q27629029	Q1586963
Q27613317	Q44109
Q1272376	Q1080599
Q27631321	Q460967
Q593442	Q30085
Q957201	Q132900
Q25431786	Q49151809
Q19839531	Q25565
Q6311458	Q858577
Q2229962	Q1081434
Q15729592	Q1293045
Q40492892	Q28125251
Q62132317	Q62132302
Q27638008	Q1071693
Q21306841	Q687310
Q20817930	Q16542266
Q27615793	Q263854
Q27638575	Q3389101
Q21970633	Q14927696
Q27624241	Q941386
Q27615212	Q668734
Q1262847	Q15390810
Q1586377	Q2104600
Q27637039	Q1588239
Q41017166	Q843173
Q27628279	Q669647
Q27609601	Q470391
Q611359	Q136348
Q27629980	Q903933
Q27602980	Q1387028
Q40656482	Q6821570
Q27618986	Q791132
Q751962	Q1062173
Q740272	Q93208
Q3314363	Q2376830
Q22814408	Q26868393
Q106447749	Q756174
Q671657	Q904303
Q27632568	Q3729173
Q28122628	Q10770062
Q56490830	Q3389415
Q27627824	Q1442540
Q3064746	Q518502
Q41170969	Q41165762
Q40621085	Q692998
Q27605317	Q48431
Q3647701	Q25385
Q41219204	Q10809423
Q864388	Q1056786
Q333842	Q185237
Q21348750	Q25234
Q27613508	Q1270808
Q27606808	Q1268308
Q27634194	Q736313
Q27629476	Q2225337
Q692879	Q576979
Q27634002	Q73760
Q27623884	Q1083050
Q27632447	Q1315689
Q1272623	Q869407
Q41027616	Q375342
Q21346694	Q1797393
Q16611446	Q1073958
Q40528030	Q28740002
Q40989928	Q28913231
Q208335	Q253776
Q27628957	Q945676
Q62393817	Q28831568
Q27633518	Q854678
Q27618542	Q839939
Q535623	Q2292470
Q2521346	Q162085
Q27636652	Q1589691
Q27614279	Q1264444
Q201316	Q230042
Q27617871	Q905611
Q2226731	Q780445
Q24054500	Q41994
Q21401178	Q1261947
Q645055	Q339517
Q27615977	Q512976
Q1259828	Q844117
Q749701	Q858577
Q109557001	Q214264
Q27604423	Q270722
Q3848729	Q185237
Q27606349	Q25438
Q27074858	Q10809413
Q1190491	Q869404
Q27614711	Q495520
Q27619746	Q840071
Q27623686	Q1300274
Q41145407	Q40660687
Q1091297	Q583659
Q58294652	Q19598017
Q27636814	Q1314178
Q27635236	Q3180300
Q27625181	Q1587032
Q27608182	Q636452
Q27634211	Q27075714
Q27627172	Q27075517
Q2654205	Q550595
Q373694	Q26773
Q27617848	Q1259078
Q2000404	Q681374
Q27618080	Q785217
Q31874627	Q252936
Q511566	Q858279
Q27637701	Q25662103
Q27607054	Q929942
Q1585617	Q923089
Q27626927	Q1307490
Q30686680	Q662854
Q1304687	Q1088541
Q41144774	Q40660036
Q1922951	Q771870
Q27630182	Q15707860
Q40650180	Q1061889
